actor_id,display_name,algorithm,community_id,community_size
__name__:טינקרבל,טינקרבל,greedy_modularity,22,4
__name__:אנה ווליקובסקי,אנה ווליקובסקי,greedy_modularity,23,4
__name__:מיכאל לרנר,מיכאל לרנר,greedy_modularity,23,4
__name__:רומן גרשקוביץ',רומן גרשקוביץ',greedy_modularity,23,4
__name__:עמירם עיני,עמירם עיני,greedy_modularity,23,4
__name__:איגור אובלוזה,איגור אובלוזה,greedy_modularity,24,3
__name__:דוד מזרחי,דוד מזרחי,greedy_modularity,24,3
גבריאל_לוין,גבריאל לוין,greedy_modularity,24,3
דורון_תבורי,דורון תבורי,greedy_modularity,25,3
__name__:יובלי ליבני,יובלי ליבני,greedy_modularity,25,3
__name__:עינב מרקל,עינב מרקל,greedy_modularity,25,3
סטיבן_דורף,סטיבן דורף,greedy_modularity,26,3
לואי_נופי,לואי נופי,greedy_modularity,26,3
עבדאללה_עקל,עבדאללה עקל,greedy_modularity,26,3
__name__:תמרה סמסונוב,תמרה סמסונוב,greedy_modularity,27,3
__name__:מקסים צ'רניך,מקסים צ'רניך,greedy_modularity,27,3
__name__:מישקה זילברשטיין,מישקה זילברשטיין,greedy_modularity,27,3
__name__:יוסי אולו,יוסי אולו,greedy_modularity,28,3
__name__:סילביה דרורי,סילביה דרורי,greedy_modularity,28,3
אתל_קובינסקה,אתל קובינסקה,greedy_modularity,28,3
__name__:נועם קפלן,נועם קפלן,greedy_modularity,29,3
__name__:יותם אביבי,יותם אביבי,greedy_modularity,29,3
דני_קליין,דני קליין,greedy_modularity,29,3
ניקי_גולדשטיין,ניקי גולדשטיין,greedy_modularity,30,3
__name__:אלעד סטפנסקי,אלעד סטפנסקי,greedy_modularity,30,3
עידו_לב,עידו לב,greedy_modularity,30,3
בבר_יוקו,בבר יוקו,greedy_modularity,31,3
__name__:דני חדד,דני חדד,greedy_modularity,31,3
__name__:אבי סויסה,אבי סויסה,greedy_modularity,31,3
שחר_ישי,שחר ישי,greedy_modularity,32,3
מיכל_מוכתר,מיכל מוכתר,greedy_modularity,32,3
__name__:שחר פרץ,שחר פרץ,greedy_modularity,32,3
__name__:צבי שיסל,צבי שיסל,greedy_modularity,33,3
__name__:מוני מושונוב,מוני מושונוב,greedy_modularity,33,3
__name__:אריק איינשטיין,אריק איינשטיין,greedy_modularity,33,3
__name__:אלי בן רעי,אלי בן רעי,greedy_modularity,34,3
גילי_בן_אוזיליו,גילי בן אוזיליו,greedy_modularity,34,3
__name__:בתיה בר,בתיה בר,greedy_modularity,34,3
אירית_סוקי,אירית סוקי,greedy_modularity,35,3
סמדר_סייר,סמדר סייר,greedy_modularity,35,3
נעמה_שנדר,נעמה שנדר,greedy_modularity,35,3
גאולה_נוני,גאולה נוני,greedy_modularity,36,2
__name__:זאב רווח,זאב רווח,greedy_modularity,36,2
תומאס_ג'יין,תומאס ג'יין,greedy_modularity,37,2
סמנתה_מורטון,סמנתה מורטון,greedy_modularity,37,2
__name__:בן ציון,בן ציון,greedy_modularity,38,2
יהודה_ברקן,יהודה ברקן,greedy_modularity,38,2
סמי_סמיר,סמי סמיר,greedy_modularity,39,2
__name__:טטיאנה בלכר,טטיאנה בלכר,greedy_modularity,39,2
__name__:אשר אברהמי,אשר אברהמי,greedy_modularity,40,2
נוויד_נגהבאן,נוויד נגהבאן,greedy_modularity,40,2
אייל_נחמיאס,אייל נחמיאס,greedy_modularity,41,2
חגית_דסברג,חגית דסברג,greedy_modularity,41,2
פרנקו_נרו,פרנקו נרו,greedy_modularity,42,2
אשר_צרפתי,אשר צרפתי,greedy_modularity,42,2
אבי_נשר,אבי נשר,greedy_modularity,43,2
חלי_גולדנברג,חלי גולדנברג,greedy_modularity,43,2
__name__:אלכס בכרי,אלכס בכרי,greedy_modularity,44,2
__name__:ג'ונה סולימאן,ג'ונה סולימאן,greedy_modularity,44,2
__name__:נרונה דה מאסדו קפלן,נרונה דה מאסדו קפלן,greedy_modularity,45,2
מוקי,מוקי,greedy_modularity,45,2
לטי_גרובמן,לטי גרובמן,greedy_modularity,46,2
__name__:אייל בן אהרון,אייל בן אהרון,greedy_modularity,46,2
__name__:נועה מנדל,נועה מנדל,greedy_modularity,47,2
__name__:רומן אילין,רומן אילין,greedy_modularity,47,2
__name__:תכלת סמל,תכלת סמל,greedy_modularity,48,1
__name__:יהודה ברקן,יהודה ברקן,greedy_modularity,49,1
__name__:דידי פייר,דידי פייר,greedy_modularity,50,1
__name__:אליה סולימאן,אליה סולימאן,greedy_modularity,51,1
מיכל_בת-אדם,מיכל בת-אדם,greedy_modularity,52,1
__name__:צח כהן,צח כהן,greedy_modularity,53,1
אריאל_זילבר,אריאל זילבר,greedy_modularity,54,1
__name__:דרמה,דרמה,greedy_modularity,55,1
רוזמונד_פייק,רוזמונד פייק,greedy_modularity,56,1
__name__:תיעודי,תיעודי,greedy_modularity,57,1
__name__:ג'ניה צ'רניק,ג'ניה צ'רניק,greedy_modularity,58,1
זהבה_בן,זהבה בן,greedy_modularity,59,1
צביקה_שוורצברג,צביקה שוורצברג,greedy_modularity,60,1
__name__:אמרי קאהן,אמרי קאהן,greedy_modularity,61,1
__name__:ללא,ללא,greedy_modularity,62,1
דני_יוסטון,דני יוסטון,greedy_modularity,63,1
__name__:רונית אלקבץ,רונית אלקבץ,label_propagation,0,75
__name__:סייבונגה מלונגיסי,סייבונגה מלונגיסי,label_propagation,0,75
אנה_דוברוביצקי,אנה דוברוביצקי,label_propagation,0,75
דובלה_גליקמן,דובלה גליקמן,label_propagation,0,75
דפנה_דקל,דפנה דקל,label_propagation,0,75
__name__:יעל בן דור,יעל בן דור,label_propagation,0,75
רועי_בר_נתן,רועי בר נתן,label_propagation,0,75
פטריק_סטיוארט,פטריק סטיוארט,label_propagation,0,75
דפנה_רכטר,דפנה רכטר,label_propagation,0,75
אלכסיי_סרבריאקוב,"עידית טפרסון, אלכסיי סרבריאקוב",label_propagation,0,75
נטלי_עטיה,נטלי עטיה,label_propagation,0,75
רזיה_ישראלי,רזיה ישראלי,label_propagation,0,75
יובל_סגל_(1971),יובל סגל,label_propagation,0,75
דן_תורג'מן,דן תורג'מן,label_propagation,0,75
אבי_טולדנו,אבי טולדנו,label_propagation,0,75
ענת_וקסמן,ענת וקסמן,label_propagation,0,75
שמיל_בן_ארי,שמיל בן ארי,label_propagation,0,75
שמעון_מימרן,שמעון מימרן,label_propagation,0,75
ישראל_פוליאקוב,ישראל פוליאקוב,label_propagation,0,75
אריאל_ברונז,אריאל ברונז,label_propagation,0,75
דורין_כספי,דורין כספי,label_propagation,0,75
קרן_ברגר,קרן ברגר,label_propagation,0,75
עמוס_תמם,עמוס תמם,label_propagation,0,75
ראובן_דיין,ראובן דיין,label_propagation,0,75
__name__:נעמה פריס,נעמה פריס,label_propagation,0,75
אורי_קלאוזנר,אורי קלאוזנר,label_propagation,0,75
אלון_אבוטבול,אלון אבוטבול,label_propagation,0,75
יעל_אבקסיס,יעל אבקסיס,label_propagation,0,75
אור_אילן,אור אילן,label_propagation,0,75
ג'וליאנו_מר,ג'וליאנו מר,label_propagation,0,75
אורנה_פיטוסי,אורנה פיטוסי,label_propagation,0,75
__name__:רותי גולדברג,רותי גולדברג,label_propagation,0,75
ענת_עצמון,ענת עצמון,label_propagation,0,75
מוני_מושונוב,מוני מושונוב,label_propagation,0,75
שרון_אלכסנדר,שרון אלכסנדר,label_propagation,0,75
חנה_לסלאו,חנה לסלאו,label_propagation,0,75
__name__:איתן קוניו,איתן קוניו,label_propagation,0,75
לירון_בן-שלוש,לירון בן-שלוש,label_propagation,0,75
__name__:איתן בלום,איתן בלום,label_propagation,0,75
בסאם_זועמוט,בסאם זועמוט,label_propagation,0,75
יהודה_אפרוני,יהודה אפרוני,label_propagation,0,75
לאורה_ריבלין,לאורה ריבלין,label_propagation,0,75
דאנה_איבגי,דאנה איבגי,label_propagation,0,75
יבגניה_דודינה,יבגניה דודינה,label_propagation,0,75
גיא_מרוז,גיא מרוז,label_propagation,0,75
ז'ולייט_בינוש,ז'ולייט בינוש,label_propagation,0,75
קרן_מור,קרן מור,label_propagation,0,75
יעל_בר_זוהר,יעל בר זוהר,label_propagation,0,75
תומר_רוסו,תומר רוסו,label_propagation,0,75
__name__:מנשה נוי,מנשה נוי,label_propagation,0,75
__name__:דליה בגר,דליה בגר,label_propagation,0,75
דוד_קוניו,דוד קוניו,label_propagation,0,75
גל_זייד,גל זייד,label_propagation,0,75
גיל_פרנק,גיל פרנק,label_propagation,0,75
יורם_חטב,יורם חטב,label_propagation,0,75
סלים_דאו,סלים דאו,label_propagation,0,75
אורי_הוכמן,אורי הוכמן,label_propagation,0,75
ירון_ברובינסקי,ירון ברובינסקי,label_propagation,0,75
__name__:נטליה פאוסט,נטליה פאוסט,label_propagation,0,75
מיטל_דוהן,מיטל דוהן,label_propagation,0,75
רונית_אלקבץ,רונית אלקבץ,label_propagation,0,75
__name__:גיטה אמלי,גיטה אמלי,label_propagation,0,75
ריטה_שוקרון,ריטה שוקרון,label_propagation,0,75
__name__:שמואל פולר,שמואל פולר,label_propagation,0,75
אלכס_אנסקי,אלכס אנסקי,label_propagation,0,75
אפרת_דור,אפרת דור,label_propagation,0,75
מיטל_גל_סויסה,מיטל גל סויסה,label_propagation,0,75
אודי_פרסי,אודי פרסי,label_propagation,0,75
חנה_אזולאי-הספרי,חנה אזולאי-הספרי,label_propagation,0,75
משה_איבגי,משה איבגי,label_propagation,0,75
ריטה_זוהר,ריטה זוהר,label_propagation,0,75
__name__:דבורה קידר,דבורה קידר,label_propagation,0,75
חיים_אתגר,חיים אתגר,label_propagation,0,75
__name__:ג'ק אדליסט,ג'ק אדליסט,label_propagation,0,75
שולי_רנד,שולי רנד,label_propagation,0,75
ורד_פלדמן,ורד פלדמן,label_propagation,1,2
__name__:יהלי פרידמן,יהלי פרידמן,label_propagation,1,2
יפתח_קליין,יפתח קליין,label_propagation,2,7
__name__:מיטל ברדה,מיטל ברדה,label_propagation,2,7
גפן_ברקאי,גפן ברקאי,label_propagation,2,7
מיכאל_מושונוב,מיכאל מושונוב,label_propagation,2,7
יערה_פלציג,יערה פלציג,label_propagation,2,7
מנשה_נוי,מנשה נוי,label_propagation,2,7
גל_תורן,גל תורן,label_propagation,2,7
דרור_קרן,דרור קרן,label_propagation,3,18
נתי_רביץ,נתי רביץ,label_propagation,3,18
ניב_מג'ר,ניב מג'ר,label_propagation,3,18
אסתי_קוסוביצקי,אסתי קוסוביצקי,label_propagation,3,18
אסף_הרץ,אסף הרץ,label_propagation,3,18
נתן_גושן,נתן גושן,label_propagation,3,18
אסנת_חכים,אסנת חכים,label_propagation,3,18
ליאון_רוזנברג,ליאון רוזנברג,label_propagation,3,18
ירדן_בר-כוכבא,ירדן בר-כוכבא,label_propagation,3,18
ריקי_בליך,ריקי בליך,label_propagation,3,18
סיון_לוי,סיון לוי,label_propagation,3,18
ירדן_תוסייה_כהן,ירדן תוסייה כהן,label_propagation,3,18
נתן_רביץ,נתן רביץ,label_propagation,3,18
רועי_ויינברג,רועי ויינברג,label_propagation,3,18
רועי_ניק,רועי ניק,label_propagation,3,18
רמי_ברוך,רמי ברוך,label_propagation,3,18
מיה_דגן,מיה דגן,label_propagation,3,18
__name__:אביתר מור,אביתר מור,label_propagation,3,18
עופר_שכטר,עופר שכטר,label_propagation,4,4
דנה_פרידר,דנה פרידר,label_propagation,4,4
נועה_ברקאי,נועה ברקאי,label_propagation,4,4
אורי_לייזרוביץ',אורי לייזרוביץ',label_propagation,4,4
אבי_גרייניק,אבי גרייניק,label_propagation,5,18
יוסי_מרשק,יוסי מרשק,label_propagation,5,18
שירה_נאור,שירה נאור,label_propagation,5,18
__name__:אלכסנדר פילינג,אלכסנדר פילינג,label_propagation,5,18
חנן_סביון,חנן סביון,label_propagation,5,18
מורן_אטיאס,מורן אטיאס,label_propagation,5,18
גל_אמיתי,גל אמיתי,label_propagation,5,18
בר_כהן_מוראד,בר כהן מוראד,label_propagation,5,18
__name__:מיכל טרבס,מיכל טרבס,label_propagation,5,18
צחי_הלוי,צחי הלוי,label_propagation,5,18
חן_אמסלם-זגורי,חן אמסלם-זגורי,label_propagation,5,18
__name__:בן איתין,בן איתין,label_propagation,5,18
שירה_לוי,שירה לוי,label_propagation,5,18
רותם_אבוהב,רותם אבוהב,label_propagation,5,18
מלי_לוי,מלי לוי,label_propagation,5,18
עדנה_בליליוס,עדנה בליליוס,label_propagation,5,18
אברהם_ארנסון,אברהם ארנסון,label_propagation,5,18
גיא_עמיר,גיא עמיר,label_propagation,5,18
יוסי_גרבר,יוסי גרבר,label_propagation,6,13
מירי_מסיקה,מירי מסיקה,label_propagation,6,13
מיכאל_אלוני,מיכאל אלוני,label_propagation,6,13
אוגוסט_דיל,אוגוסט דיל,label_propagation,6,13
__name__:חנה אזולאי-הספרי,חנה אזולאי-הספרי,label_propagation,6,13
מיקי_לאון,מיקי לאון,label_propagation,6,13
__name__:סילביה הוקס,סילביה הוקס,label_propagation,6,13
גילה_אלמגור,גילה אלמגור,label_propagation,6,13
נתן_דטנר,נתן דטנר,label_propagation,6,13
הילה_פלדמן,הילה פלדמן,label_propagation,6,13
ישי_גולן,ישי גולן,label_propagation,6,13
אלי_גורנשטיין,אלי גורנשטיין,label_propagation,6,13
אלכס_פלג,אלכס פלג,label_propagation,6,13
גאולה_נוני,גאולה נוני,label_propagation,7,2
__name__:זאב רווח,זאב רווח,label_propagation,7,2
__name__:תכלת סמל,תכלת סמל,label_propagation,8,1
אורלי_זילברשץ,אורלי זילברשץ,label_propagation,9,5
רן_דנקר,רן דנקר,label_propagation,9,5
אביגיל_הררי,אביגיל הררי,label_propagation,9,5
יעל_פולמן,יעל פולמן,label_propagation,9,5
מאיר_סויסה,מאיר סויסה,label_propagation,9,5
מיכל_זוארץ,מיכל זוארץ,label_propagation,10,4
סער_בדישי,סער בדישי,label_propagation,10,4
ארנון_צדוק,ארנון צדוק,label_propagation,10,4
__name__:מיכל בת-אדם,מיכל בת-אדם,label_propagation,10,4
__name__:דניאל קלטג'ירונה,דניאל קלטג'ירונה,label_propagation,11,7
שרון_טל,שרון טל,label_propagation,11,7
עלי_סולימאן,עלי סולימאן,label_propagation,11,7
אוהד_שחר,אוהד שחר,label_propagation,11,7
קלרה_ח'ורי,קלרה ח'ורי,label_propagation,11,7
היאם_עבאס,היאם עבאס,label_propagation,11,7
מכרם_ח'ורי,מכרם ח'ורי,label_propagation,11,7
__name__:איגור אובלוזה,איגור אובלוזה,label_propagation,12,3
__name__:דוד מזרחי,דוד מזרחי,label_propagation,12,3
גבריאל_לוין,גבריאל לוין,label_propagation,12,3
צופית_גרנט,צופית גרנט,label_propagation,13,4
ברוך_ברנר,ברוך ברנר,label_propagation,13,4
עמנואל_הלפרין,עמנואל הלפרין,label_propagation,13,4
